subject_id,project_id,workflow_id,subject_set_id,metadata,locations,classifications_count,retired_at,retirement_reason,created_at,updated_at
109220607,30120,28710,128055,"{""#date_run"":"""",""prompt_id"":""24"",""#llm_model"":""ollama_chat/gemma3:27b"",""response_id"":""316"",""#temperature"":""0.0"",""#llm_provider"":"""",""#prompt_run_by"":""""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/10e7f0f0-3915-4c7a-a3ec-7bc1556bfdd8.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/e2502452-c8c2-4926-be96-b7c26808c932.png""}",0,,,2025-05-06 17:32:16 UTC,2025-05-06 17:32:16 UTC
109220607,30120,28845,128055,"{""#date_run"":"""",""prompt_id"":""24"",""#llm_model"":""ollama_chat/gemma3:27b"",""response_id"":""316"",""#temperature"":""0.0"",""#llm_provider"":"""",""#prompt_run_by"":""""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/10e7f0f0-3915-4c7a-a3ec-7bc1556bfdd8.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/e2502452-c8c2-4926-be96-b7c26808c932.png""}",0,,,2025-05-06 17:32:16 UTC,2025-05-06 17:32:16 UTC
109220608,30120,28710,128055,"{""#date_run"":"""",""prompt_id"":""24"",""#llm_model"":""ollama_chat/qwen3:30b"",""response_id"":""340"",""#temperature"":""0.0"",""#llm_provider"":"""",""#prompt_run_by"":""""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/8c20bad7-f100-4f3c-9dee-6ddf7fbd84c6.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/5198d6e2-ad4f-4f8b-8f77-7a2a5584297f.png"",""2"":""https://panoptes-uploads.zooniverse.org/subject_location/10ed8bd3-c801-485d-be9f-e6a903adc55c.png""}",0,,,2025-05-06 17:32:17 UTC,2025-05-06 17:32:17 UTC
109220608,30120,28845,128055,"{""#date_run"":"""",""prompt_id"":""24"",""#llm_model"":""ollama_chat/qwen3:30b"",""response_id"":""340"",""#temperature"":""0.0"",""#llm_provider"":"""",""#prompt_run_by"":""""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/8c20bad7-f100-4f3c-9dee-6ddf7fbd84c6.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/5198d6e2-ad4f-4f8b-8f77-7a2a5584297f.png"",""2"":""https://panoptes-uploads.zooniverse.org/subject_location/10ed8bd3-c801-485d-be9f-e6a903adc55c.png""}",1,,,2025-05-06 17:32:17 UTC,2025-05-06 17:32:17 UTC
109220609,30120,28710,128055,"{""#date_run"":"""",""prompt_id"":""24"",""#llm_model"":""ollama_chat/deepseek-r1:8b"",""response_id"":""364"",""#temperature"":""0.0"",""#llm_provider"":"""",""#prompt_run_by"":""""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/9f4d6bb5-893a-47ce-b823-7fc9d95a73d6.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/4ac003d7-ef5c-45fe-9b18-3ac2a06a62a8.png"",""2"":""https://panoptes-uploads.zooniverse.org/subject_location/e810fd62-fd33-468f-9531-4f9d8464ad5a.png""}",0,,,2025-05-06 17:32:19 UTC,2025-05-06 17:32:19 UTC
109220609,30120,28845,128055,"{""#date_run"":"""",""prompt_id"":""24"",""#llm_model"":""ollama_chat/deepseek-r1:8b"",""response_id"":""364"",""#temperature"":""0.0"",""#llm_provider"":"""",""#prompt_run_by"":""""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/9f4d6bb5-893a-47ce-b823-7fc9d95a73d6.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/4ac003d7-ef5c-45fe-9b18-3ac2a06a62a8.png"",""2"":""https://panoptes-uploads.zooniverse.org/subject_location/e810fd62-fd33-468f-9531-4f9d8464ad5a.png""}",2,,,2025-05-06 17:32:19 UTC,2025-05-06 17:32:19 UTC
109220610,30120,28710,128055,"{""#date_run"":"""",""prompt_id"":""24"",""#llm_model"":""ollama_chat/phi4:latest"",""response_id"":""388"",""#temperature"":""0.0"",""#llm_provider"":"""",""#prompt_run_by"":""""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/b7318141-6cfe-4b74-98b7-b369eb776da0.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/78f3818e-af1f-4113-ab1b-6747cced7925.png"",""2"":""https://panoptes-uploads.zooniverse.org/subject_location/022c0811-cfdb-48ef-9abf-1a2ff79f1fd0.png""}",0,,,2025-05-06 17:32:20 UTC,2025-05-06 17:32:20 UTC
109220610,30120,28845,128055,"{""#date_run"":"""",""prompt_id"":""24"",""#llm_model"":""ollama_chat/phi4:latest"",""response_id"":""388"",""#temperature"":""0.0"",""#llm_provider"":"""",""#prompt_run_by"":""""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/b7318141-6cfe-4b74-98b7-b369eb776da0.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/78f3818e-af1f-4113-ab1b-6747cced7925.png"",""2"":""https://panoptes-uploads.zooniverse.org/subject_location/022c0811-cfdb-48ef-9abf-1a2ff79f1fd0.png""}",1,,,2025-05-06 17:32:20 UTC,2025-05-06 17:32:20 UTC
109220611,30120,28710,128056,"{""#date_run"":""2025-05-05 09:58:02"",""prompt_id"":""3"",""#llm_model"":""mistral/mistral-large-2411"",""response_id"":""7"",""#temperature"":""0.0"",""#llm_provider"":""mistral"",""#prompt_run_by"":""Artur""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/850b8bf7-21c9-4dc6-9a1d-c2aee41b878f.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/2b486336-5b87-40d5-a067-42347fd3de71.png""}",0,,,2025-05-06 17:32:23 UTC,2025-05-06 17:32:23 UTC
109220611,30120,28845,128056,"{""#date_run"":""2025-05-05 09:58:02"",""prompt_id"":""3"",""#llm_model"":""mistral/mistral-large-2411"",""response_id"":""7"",""#temperature"":""0.0"",""#llm_provider"":""mistral"",""#prompt_run_by"":""Artur""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/850b8bf7-21c9-4dc6-9a1d-c2aee41b878f.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/2b486336-5b87-40d5-a067-42347fd3de71.png""}",1,,,2025-05-06 17:32:23 UTC,2025-05-06 17:32:23 UTC
109220612,30120,28710,128056,"{""#date_run"":""2025-05-05 09:58:15"",""prompt_id"":""3"",""#llm_model"":""gemini/gemini-2.0-flash-001"",""response_id"":""8"",""#temperature"":""0.0"",""#llm_provider"":""gemini"",""#prompt_run_by"":""Artur""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/fd69ca3a-6974-41b0-848c-866c7eee9fa4.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/1b5f182c-a97b-4223-9969-2d98835bb55b.png""}",0,,,2025-05-06 17:32:25 UTC,2025-05-06 17:32:25 UTC
109220612,30120,28845,128056,"{""#date_run"":""2025-05-05 09:58:15"",""prompt_id"":""3"",""#llm_model"":""gemini/gemini-2.0-flash-001"",""response_id"":""8"",""#temperature"":""0.0"",""#llm_provider"":""gemini"",""#prompt_run_by"":""Artur""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/fd69ca3a-6974-41b0-848c-866c7eee9fa4.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/1b5f182c-a97b-4223-9969-2d98835bb55b.png""}",0,,,2025-05-06 17:32:25 UTC,2025-05-06 17:32:25 UTC
109220613,30120,28710,128056,"{""#date_run"":""2025-05-05 09:58:36"",""prompt_id"":""3"",""#llm_model"":""openai/gpt-4.1"",""response_id"":""9"",""#temperature"":""0.0"",""#llm_provider"":""openai"",""#prompt_run_by"":""Artur""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/6f4dc69e-f0df-4b5c-bc19-4fbfc44c5add.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/88f91b00-a1eb-47e5-a64c-f96f9c6f37ad.png""}",0,,,2025-05-06 17:32:26 UTC,2025-05-06 17:32:26 UTC
109220613,30120,28845,128056,"{""#date_run"":""2025-05-05 09:58:36"",""prompt_id"":""3"",""#llm_model"":""openai/gpt-4.1"",""response_id"":""9"",""#temperature"":""0.0"",""#llm_provider"":""openai"",""#prompt_run_by"":""Artur""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/6f4dc69e-f0df-4b5c-bc19-4fbfc44c5add.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/88f91b00-a1eb-47e5-a64c-f96f9c6f37ad.png""}",1,,,2025-05-06 17:32:26 UTC,2025-05-06 17:32:26 UTC
109220614,30120,28710,128056,"{""#date_run"":""2025-05-04 22:14:56"",""prompt_id"":""3"",""#llm_model"":""us.anthropic.claude-3-7-sonnet-20250219-v1:0"",""response_id"":""151"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/512edf14-1151-416f-9c4f-0fc0b82a9c86.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/693bda7a-88f5-4f0c-be1e-e242706f13a1.png""}",0,,,2025-05-06 17:32:28 UTC,2025-05-06 17:32:28 UTC
109220614,30120,28845,128056,"{""#date_run"":""2025-05-04 22:14:56"",""prompt_id"":""3"",""#llm_model"":""us.anthropic.claude-3-7-sonnet-20250219-v1:0"",""response_id"":""151"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/512edf14-1151-416f-9c4f-0fc0b82a9c86.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/693bda7a-88f5-4f0c-be1e-e242706f13a1.png""}",1,,,2025-05-06 17:32:28 UTC,2025-05-06 17:32:28 UTC
109220615,30120,28710,128056,"{""#date_run"":""2025-05-04 22:22:16"",""prompt_id"":""3"",""#llm_model"":""us.amazon.nova-premier-v1:0"",""response_id"":""175"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/268a6e41-df65-4997-a623-82df0190cf2a.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/9b5e01e7-7584-4562-9438-a3de9344c8e7.png""}",0,,,2025-05-06 17:32:29 UTC,2025-05-06 17:32:29 UTC
109220615,30120,28845,128056,"{""#date_run"":""2025-05-04 22:22:16"",""prompt_id"":""3"",""#llm_model"":""us.amazon.nova-premier-v1:0"",""response_id"":""175"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/268a6e41-df65-4997-a623-82df0190cf2a.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/9b5e01e7-7584-4562-9438-a3de9344c8e7.png""}",3,2025-05-15 13:58:34 UTC,classification_count,2025-05-06 17:32:29 UTC,2025-05-06 17:32:29 UTC
109220616,30120,28710,128056,"{""#date_run"":""2025-05-04 22:28:35"",""prompt_id"":""3"",""#llm_model"":""us.deepseek.r1-v1:0"",""response_id"":""223"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/02da545f-0cf2-4571-b3e4-2b17e077e245.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/9bc91306-33d1-44fd-b7e0-3cd85d38670e.png""}",0,,,2025-05-06 17:32:31 UTC,2025-05-06 17:32:31 UTC
109220616,30120,28845,128056,"{""#date_run"":""2025-05-04 22:28:35"",""prompt_id"":""3"",""#llm_model"":""us.deepseek.r1-v1:0"",""response_id"":""223"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/02da545f-0cf2-4571-b3e4-2b17e077e245.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/9bc91306-33d1-44fd-b7e0-3cd85d38670e.png""}",1,,,2025-05-06 17:32:31 UTC,2025-05-06 17:32:31 UTC
109220617,30120,28710,128056,"{""#date_run"":""2025-05-04 22:39:23"",""prompt_id"":""3"",""#llm_model"":""us.meta.llama4-maverick-17b-instruct-v1:0"",""response_id"":""247"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/edc64311-8125-4c06-bdea-31ac40d9f448.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/b4a06aab-5f5c-4357-8b97-b56379f05167.png""}",0,,,2025-05-06 17:32:33 UTC,2025-05-06 17:32:33 UTC
109220617,30120,28845,128056,"{""#date_run"":""2025-05-04 22:39:23"",""prompt_id"":""3"",""#llm_model"":""us.meta.llama4-maverick-17b-instruct-v1:0"",""response_id"":""247"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/edc64311-8125-4c06-bdea-31ac40d9f448.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/b4a06aab-5f5c-4357-8b97-b56379f05167.png""}",1,,,2025-05-06 17:32:33 UTC,2025-05-06 17:32:33 UTC
109220618,30120,28710,128056,"{""#date_run"":""2025-05-04 22:42:00"",""prompt_id"":""3"",""#llm_model"":""us.meta.llama4-scout-17b-instruct-v1:0"",""response_id"":""271"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/91202b40-6120-494a-9b04-cf24790962f1.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/e41aaa9c-1bd7-4211-9448-bfcbfecade78.png""}",0,,,2025-05-06 17:32:34 UTC,2025-05-06 17:32:34 UTC
109220618,30120,28845,128056,"{""#date_run"":""2025-05-04 22:42:00"",""prompt_id"":""3"",""#llm_model"":""us.meta.llama4-scout-17b-instruct-v1:0"",""response_id"":""271"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/91202b40-6120-494a-9b04-cf24790962f1.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/e41aaa9c-1bd7-4211-9448-bfcbfecade78.png""}",1,,,2025-05-06 17:32:34 UTC,2025-05-06 17:32:34 UTC
109220619,30120,28710,128056,"{""#date_run"":"""",""prompt_id"":""3"",""#llm_model"":""ollama_chat/gemma3:27b"",""response_id"":""295"",""#temperature"":""0.0"",""#llm_provider"":"""",""#prompt_run_by"":""""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/6811c174-5584-49c6-b1bf-97f5cc31ff14.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/501c0b3c-98fc-4239-ab81-60750a1acac0.png""}",0,,,2025-05-06 17:32:36 UTC,2025-05-06 17:32:36 UTC
109220619,30120,28845,128056,"{""#date_run"":"""",""prompt_id"":""3"",""#llm_model"":""ollama_chat/gemma3:27b"",""response_id"":""295"",""#temperature"":""0.0"",""#llm_provider"":"""",""#prompt_run_by"":""""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/6811c174-5584-49c6-b1bf-97f5cc31ff14.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/501c0b3c-98fc-4239-ab81-60750a1acac0.png""}",0,,,2025-05-06 17:32:36 UTC,2025-05-06 17:32:36 UTC
109220620,30120,28710,128056,"{""#date_run"":"""",""prompt_id"":""3"",""#llm_model"":""ollama_chat/qwen3:30b"",""response_id"":""319"",""#temperature"":""0.0"",""#llm_provider"":"""",""#prompt_run_by"":""""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/aa959009-6cb6-473a-8d8b-64f2ca5d812b.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/82e1c5d9-1340-4759-a97a-6d102aabe7cd.png"",""2"":""https://panoptes-uploads.zooniverse.org/subject_location/0887af3c-f446-4375-a0d0-2d3bf1c16d4c.png""}",0,,,2025-05-06 17:32:37 UTC,2025-05-06 17:32:37 UTC
109220620,30120,28845,128056,"{""#date_run"":"""",""prompt_id"":""3"",""#llm_model"":""ollama_chat/qwen3:30b"",""response_id"":""319"",""#temperature"":""0.0"",""#llm_provider"":"""",""#prompt_run_by"":""""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/aa959009-6cb6-473a-8d8b-64f2ca5d812b.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/82e1c5d9-1340-4759-a97a-6d102aabe7cd.png"",""2"":""https://panoptes-uploads.zooniverse.org/subject_location/0887af3c-f446-4375-a0d0-2d3bf1c16d4c.png""}",1,,,2025-05-06 17:32:37 UTC,2025-05-06 17:32:37 UTC
109220621,30120,28710,128056,"{""#date_run"":"""",""prompt_id"":""3"",""#llm_model"":""ollama_chat/deepseek-r1:8b"",""response_id"":""343"",""#temperature"":""0.0"",""#llm_provider"":"""",""#prompt_run_by"":""""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/c8edcaab-dc04-43f6-9531-f4a5d4686915.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/d8541afc-8628-428a-bde7-1292b36fc438.png"",""2"":""https://panoptes-uploads.zooniverse.org/subject_location/67796282-b07c-40e7-9448-7e003378eeea.png""}",0,,,2025-05-06 17:32:39 UTC,2025-05-06 17:32:39 UTC
109220621,30120,28845,128056,"{""#date_run"":"""",""prompt_id"":""3"",""#llm_model"":""ollama_chat/deepseek-r1:8b"",""response_id"":""343"",""#temperature"":""0.0"",""#llm_provider"":"""",""#prompt_run_by"":""""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/c8edcaab-dc04-43f6-9531-f4a5d4686915.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/d8541afc-8628-428a-bde7-1292b36fc438.png"",""2"":""https://panoptes-uploads.zooniverse.org/subject_location/67796282-b07c-40e7-9448-7e003378eeea.png""}",1,,,2025-05-06 17:32:39 UTC,2025-05-06 17:32:39 UTC
109220622,30120,28710,128056,"{""#date_run"":"""",""prompt_id"":""3"",""#llm_model"":""ollama_chat/phi4:latest"",""response_id"":""367"",""#temperature"":""0.0"",""#llm_provider"":"""",""#prompt_run_by"":""""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/7ebcb2c9-0ff6-433b-af8d-1c65cb0b550a.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/1b178626-d331-43b9-bd3c-bc359d9ff733.png""}",0,,,2025-05-06 17:32:41 UTC,2025-05-06 17:32:41 UTC
109220622,30120,28845,128056,"{""#date_run"":"""",""prompt_id"":""3"",""#llm_model"":""ollama_chat/phi4:latest"",""response_id"":""367"",""#temperature"":""0.0"",""#llm_provider"":"""",""#prompt_run_by"":""""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/7ebcb2c9-0ff6-433b-af8d-1c65cb0b550a.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/1b178626-d331-43b9-bd3c-bc359d9ff733.png""}",1,,,2025-05-06 17:32:41 UTC,2025-05-06 17:32:41 UTC
109220623,30120,28710,128057,"{""#date_run"":""2025-05-05 09:59:15"",""prompt_id"":""4"",""#llm_model"":""mistral/mistral-large-2411"",""response_id"":""10"",""#temperature"":""0.0"",""#llm_provider"":""mistral"",""#prompt_run_by"":""Artur""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/b0ade4c9-ea29-419e-b4b4-18816c76c0cb.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/59994c2a-d35b-4173-866a-f0227e736892.png""}",0,,,2025-05-06 17:32:42 UTC,2025-05-06 17:32:42 UTC
109220623,30120,28845,128057,"{""#date_run"":""2025-05-05 09:59:15"",""prompt_id"":""4"",""#llm_model"":""mistral/mistral-large-2411"",""response_id"":""10"",""#temperature"":""0.0"",""#llm_provider"":""mistral"",""#prompt_run_by"":""Artur""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/b0ade4c9-ea29-419e-b4b4-18816c76c0cb.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/59994c2a-d35b-4173-866a-f0227e736892.png""}",1,,,2025-05-06 17:32:42 UTC,2025-05-06 17:32:42 UTC
109220624,30120,28710,128057,"{""#date_run"":""2025-05-05 09:59:25"",""prompt_id"":""4"",""#llm_model"":""gemini/gemini-2.0-flash-001"",""response_id"":""11"",""#temperature"":""0.0"",""#llm_provider"":""gemini"",""#prompt_run_by"":""Artur""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/fecd43a8-5bc2-4df8-886f-369a26581ca1.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/3d170452-7f73-46cd-bc63-b1cd81ee540a.png""}",0,,,2025-05-06 17:32:44 UTC,2025-05-06 17:32:44 UTC
109220624,30120,28845,128057,"{""#date_run"":""2025-05-05 09:59:25"",""prompt_id"":""4"",""#llm_model"":""gemini/gemini-2.0-flash-001"",""response_id"":""11"",""#temperature"":""0.0"",""#llm_provider"":""gemini"",""#prompt_run_by"":""Artur""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/fecd43a8-5bc2-4df8-886f-369a26581ca1.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/3d170452-7f73-46cd-bc63-b1cd81ee540a.png""}",1,,,2025-05-06 17:32:44 UTC,2025-05-06 17:32:44 UTC
109220625,30120,28710,128057,"{""#date_run"":""2025-05-05 09:59:38"",""prompt_id"":""4"",""#llm_model"":""openai/gpt-4.1"",""response_id"":""12"",""#temperature"":""0.0"",""#llm_provider"":""openai"",""#prompt_run_by"":""Artur""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/cea71959-2e4e-4ba2-b12a-ca7cfb6434dc.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/3a6b4ca1-923b-45bc-add2-ae012ae47b80.png""}",0,,,2025-05-06 17:32:45 UTC,2025-05-06 17:32:45 UTC
109220625,30120,28845,128057,"{""#date_run"":""2025-05-05 09:59:38"",""prompt_id"":""4"",""#llm_model"":""openai/gpt-4.1"",""response_id"":""12"",""#temperature"":""0.0"",""#llm_provider"":""openai"",""#prompt_run_by"":""Artur""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/cea71959-2e4e-4ba2-b12a-ca7cfb6434dc.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/3a6b4ca1-923b-45bc-add2-ae012ae47b80.png""}",1,,,2025-05-06 17:32:45 UTC,2025-05-06 17:32:45 UTC
109220626,30120,28710,128057,"{""#date_run"":""2025-05-04 22:15:00"",""prompt_id"":""4"",""#llm_model"":""us.anthropic.claude-3-7-sonnet-20250219-v1:0"",""response_id"":""152"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/c67dfa92-392d-4f66-9fc3-4aa6a3d4084e.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/9258eae2-7ef0-48df-8a06-b0c7bbdcd96b.png""}",0,,,2025-05-06 17:32:47 UTC,2025-05-06 17:32:47 UTC
109220626,30120,28845,128057,"{""#date_run"":""2025-05-04 22:15:00"",""prompt_id"":""4"",""#llm_model"":""us.anthropic.claude-3-7-sonnet-20250219-v1:0"",""response_id"":""152"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/c67dfa92-392d-4f66-9fc3-4aa6a3d4084e.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/9258eae2-7ef0-48df-8a06-b0c7bbdcd96b.png""}",1,,,2025-05-06 17:32:47 UTC,2025-05-06 17:32:47 UTC
109220627,30120,28710,128057,"{""#date_run"":""2025-05-04 22:22:19"",""prompt_id"":""4"",""#llm_model"":""us.amazon.nova-premier-v1:0"",""response_id"":""176"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/3abbe7d1-1a52-44fd-a384-f1216ebbd775.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/b3e1b631-ac75-49bb-a060-305a8495fead.png""}",0,,,2025-05-06 17:32:48 UTC,2025-05-06 17:32:48 UTC
109220627,30120,28845,128057,"{""#date_run"":""2025-05-04 22:22:19"",""prompt_id"":""4"",""#llm_model"":""us.amazon.nova-premier-v1:0"",""response_id"":""176"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/3abbe7d1-1a52-44fd-a384-f1216ebbd775.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/b3e1b631-ac75-49bb-a060-305a8495fead.png""}",0,,,2025-05-06 17:32:48 UTC,2025-05-06 17:32:48 UTC
109220628,30120,28710,128057,"{""#date_run"":""2025-05-04 22:28:42"",""prompt_id"":""4"",""#llm_model"":""us.deepseek.r1-v1:0"",""response_id"":""224"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/ef06d0f5-0dd3-49e6-b3e3-14fab2d09e4a.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/4232f9df-6519-4e47-8de9-19219c980ca2.png""}",0,,,2025-05-06 17:32:50 UTC,2025-05-06 17:32:50 UTC
109220628,30120,28845,128057,"{""#date_run"":""2025-05-04 22:28:42"",""prompt_id"":""4"",""#llm_model"":""us.deepseek.r1-v1:0"",""response_id"":""224"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/ef06d0f5-0dd3-49e6-b3e3-14fab2d09e4a.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/4232f9df-6519-4e47-8de9-19219c980ca2.png""}",0,,,2025-05-06 17:32:50 UTC,2025-05-06 17:32:50 UTC
109220629,30120,28710,128057,"{""#date_run"":""2025-05-04 22:39:27"",""prompt_id"":""4"",""#llm_model"":""us.meta.llama4-maverick-17b-instruct-v1:0"",""response_id"":""248"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/f505041b-b992-42e8-aa22-7805c68bf730.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/192a444a-7671-4030-8660-e9180d46d8e8.png""}",0,,,2025-05-06 17:32:51 UTC,2025-05-06 17:32:51 UTC
109220629,30120,28845,128057,"{""#date_run"":""2025-05-04 22:39:27"",""prompt_id"":""4"",""#llm_model"":""us.meta.llama4-maverick-17b-instruct-v1:0"",""response_id"":""248"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/f505041b-b992-42e8-aa22-7805c68bf730.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/192a444a-7671-4030-8660-e9180d46d8e8.png""}",1,,,2025-05-06 17:32:51 UTC,2025-05-06 17:32:51 UTC
